,Unnamed: 0.1,Unnamed: 0,Customer City,Customer Id,Customer Street,Days for shipping (real),Days for shipment (scheduled),Delivery Status,Late_delivery_risk,Payment Method,First Name,Last Name,pincode
4993,85541,85546,Peoria,12504,376 Silver Terrace ,2.0,4.0,Shipping canceled,0.0,TRANSFER,Kelsey,Cobb,85345
4994,85542,85547,Yonkers,12681,6425 Thunder Impasse ,4.0,4.0,Shipping canceled,0.0,TRANSFER,Martha,Compton,10701
4995,86151,86156,Sugar Land,18081,9552 Golden Hill,4.0,4.0,Shipping canceled,0.0,TRANSFER,Meghan,Rasmussen,77478
4996,86165,86170,La Mesa,15988,4951 Misty Pioneer Mall,6.0,4.0,Shipping canceled,0.0,TRANSFER,Clio,Mccall,91941
4997,86166,86171,Anaheim,17705,5709 Old Vista,3.0,4.0,Shipping canceled,0.0,TRANSFER,Jorden,Holder,92804
4998,86169,86174,Cleveland,15521,4208 High Promenade,4.0,4.0,Shipping canceled,0.0,TRANSFER,Basia,Copeland,44102
4999,86183,86188,San Francisco,20117,8885 Hidden Prairie Trace,5.0,4.0,Shipping canceled,0.0,TRANSFER,Ella,Jenkins,94112
5000,86184,86189,Brownsville,20078,7988 High Jetty,6.0,4.0,Shipping canceled,0.0,TRANSFER,Gretchen,Franklin,78521
5001,86185,86190,Garland,18917,2923 Hazy Autoroute,5.0,4.0,Shipping canceled,0.0,TRANSFER,Ori,Nieves,75040
5002,86186,86191,Middletown,15219,5855 Rocky Forest Place,2.0,4.0,Shipping canceled,0.0,TRANSFER,Quynn,Knapp,45044
5003,86187,86192,Tempe,16209,9453 High Concession,2.0,4.0,Shipping canceled,0.0,TRANSFER,Willow,Roberts,85283
5004,86188,86193,Chicago,18615,9140 Clear Concession,3.0,4.0,Shipping canceled,0.0,TRANSFER,Ann,Guerrero,60640
5005,86189,86194,Fontana,18949,5721 Fallen Pony Cove,2.0,4.0,Shipping canceled,0.0,TRANSFER,Ruth,Franks,92336
5006,86190,86195,Phoenix,18191,5319 Grand Dale Street,4.0,4.0,Shipping on time,0.0,TRANSFER,Hollee,Boyd,85040
5007,86191,86196,Pekin,18243,1898 Noble Valley,6.0,4.0,Late delivery,1.0,TRANSFER,Sophia,Sykes,61554
5008,86192,86197,Morristown,18049,5985 Jagged Oak Abbey,2.0,4.0,Advance shipping,0.0,TRANSFER,Jael,Goff,7960
5009,86193,86198,Dallas,16517,2484 Golden Wagon Pointe,5.0,4.0,Late delivery,1.0,TRANSFER,Shelby,Flowers,75228
5010,86194,86199,Plano,16480,6629 Iron Embers View,3.0,4.0,Advance shipping,0.0,TRANSFER,Katell,Hayden,75023
5011,86195,86200,Clementon,16530,7419 Lost Grove Street,3.0,4.0,Advance shipping,0.0,TRANSFER,Nicole,Hayes,8021
5012,86196,86201,Chillicothe,16421,2745 Heather Quail Parkway,4.0,4.0,Shipping on time,0.0,TRANSFER,Tamara,Schroeder,45601
5013,86197,86202,Woodbridge,19059,1866 Velvet Forest Field,2.0,4.0,Advance shipping,0.0,TRANSFER,Freya,Greer,22193
5014,86198,86203,Chicago,15764,7715 Foggy Robin Valley,2.0,4.0,Advance shipping,0.0,TRANSFER,Pearl,Hopkins,60610
5015,86199,86204,Diamond Bar,15886,2830 Velvet Pathway,4.0,4.0,Shipping on time,0.0,TRANSFER,Carolyn,Sellers,91765
5016,86200,86205,Madera,15849,7885 Broad Heights,2.0,4.0,Advance shipping,0.0,TRANSFER,Brenna,Graves,93638
5017,86213,86218,Rialto,18319,8399 Cotton Crossing,2.0,4.0,Advance shipping,0.0,TRANSFER,Veda,Bolton,92376
5018,86221,86226,Rego Park,18462,430 Little Beach,5.0,4.0,Late delivery,1.0,TRANSFER,Cally,Stewart,11374
5019,86222,86227,Honolulu,16003,7975 Honey Valley,6.0,4.0,Late delivery,1.0,TRANSFER,Imani,Hunter,96822
5020,86232,86237,Goleta,16019,5530 Emerald Elk Mews,2.0,4.0,Advance shipping,0.0,TRANSFER,Whilemina,Martinez,93117
5021,86234,86239,Baltimore,18298,6417 Silent Hickory Private,6.0,4.0,Late delivery,1.0,TRANSFER,Shoshana,Noel,21206
5022,86242,86247,Austin,20531,9995 High Robin Pointe,4.0,4.0,Shipping on time,0.0,TRANSFER,Darrel,Ruiz,78745
5023,86243,86248,Rowland Heights,20405,3283 Gentle Lake Landing,3.0,4.0,Advance shipping,0.0,TRANSFER,Yetta,Garrison,91748
5024,86249,86254,Riverside,20746,618 Red Villas,4.0,4.0,Shipping on time,0.0,TRANSFER,Roanna,Macias,92504
5025,86253,86258,Los Angeles,17500,5259 Pleasant Goose Orchard,3.0,4.0,Advance shipping,0.0,TRANSFER,Belle,Schultz,90037
5026,86255,86261,Memphis,20726,9381 Clear Glade,4.0,4.0,Shipping on time,0.0,TRANSFER,Quon,Cooke,38109
5027,86263,86269,North Richland Hills,20671,833 Amber Anchor Glen,4.0,4.0,Shipping on time,0.0,TRANSFER,Zia,Floyd,76180
5028,86271,86277,Dallas,17460,4948 Stony Close,3.0,4.0,Advance shipping,0.0,TRANSFER,Zoe,Cardenas,75287
5029,86272,86278,Philadelphia,15939,1380 Cinder Campus,2.0,4.0,Advance shipping,0.0,TRANSFER,Bo,Nolan,19148
5030,86273,86279,Rego Park,17424,8569 Emerald Blossom Concession,2.0,4.0,Advance shipping,0.0,TRANSFER,Dominique,Riddle,11374
5031,86274,86280,Apex,17514,8249 Misty End,2.0,4.0,Advance shipping,0.0,TRANSFER,Kelsie,Conley,27502
5032,86275,86281,Newark,18022,9042 Little Barn Mountain,5.0,4.0,Late delivery,1.0,TRANSFER,Xaviera,Rollins,43055
5033,86278,86284,Houston,17351,186 Iron Pond Byway,4.0,4.0,Shipping on time,0.0,TRANSFER,Karly,Bruce,77084
5034,86281,86287,Richmond,20506,6894 Heather Estates,4.0,4.0,Shipping on time,0.0,TRANSFER,Imani,Garcia,77469
5035,86293,86299,Harvey,17654,4135 Old Hickory Bend,2.0,4.0,Advance shipping,0.0,TRANSFER,Ann,Weber,60426
5036,86298,86304,San Antonio,20414,4554 Indian Point,2.0,4.0,Advance shipping,0.0,TRANSFER,Sybill,Gray,78223
5037,86303,86309,Weslaco,17688,266 Hazy Sky Bank,6.0,4.0,Late delivery,1.0,TRANSFER,Haviva,Sherman,78596
5038,86305,86311,Fort Worth,20628,7844 Rocky Deer Avenue,6.0,4.0,Late delivery,1.0,TRANSFER,Sydnee,Cantrell,76116
5039,86325,86331,Chicago,15520,5182 Noble Prairie Heath,3.0,4.0,Advance shipping,0.0,TRANSFER,Carolyn,Graves,60637
5040,86326,86332,Lynnwood,15393,7368 Blue Road,6.0,4.0,Late delivery,1.0,TRANSFER,Avye,Tillman,98037
5041,86327,86333,Chicago,15604,2915 Cotton Meadow,2.0,4.0,Advance shipping,0.0,TRANSFER,Molly,Mathis,60649
5042,86328,86334,Carlsbad,15567,3358 Middle Ridge,5.0,4.0,Late delivery,1.0,TRANSFER,Simone,Mullen,92009
5043,86329,86335,Chicago,15477,7897 Foggy Estates,5.0,4.0,Late delivery,1.0,TRANSFER,Lael,Rush,60651
5044,86330,86336,Moreno Valley,15417,5127 Sleepy Via,5.0,4.0,Late delivery,1.0,TRANSFER,Catherine,Boyer,92557
5045,86331,86337,Tampa,15522,2513 Sleepy Log Grounds,5.0,4.0,Late delivery,1.0,TRANSFER,Xandra,Callahan,33614
5046,86382,86388,Hanover,17574,2905 Quiet River Trail,2.0,4.0,Advance shipping,0.0,TRANSFER,Anika,Craig,17331
5047,86383,86389,Los Angeles,15160,2433 Thunder Grove Place,3.0,4.0,Advance shipping,0.0,TRANSFER,Cora,Lamb,90004
5048,86384,86390,Hanover,15141,8679 Dusty Creek Place,4.0,4.0,Shipping on time,0.0,TRANSFER,Amanda,Poole,17331
5049,86385,86391,Fort Lauderdale,17064,5074 Grand Rabbit Promenade,2.0,4.0,Advance shipping,0.0,TRANSFER,Ivy,Nelson,33313
5050,86386,86392,Los Angeles,15267,3810 Crystal Plaza,5.0,4.0,Late delivery,1.0,TRANSFER,Mariam,Fischer,90063
5051,86387,86393,Miami,16204,7190 Silent Timber Mews,2.0,4.0,Advance shipping,0.0,TRANSFER,Halla,Bates,33155
5052,86388,86394,Chicago,17762,5284 Emerald Abbey,5.0,4.0,Late delivery,1.0,TRANSFER,Desirae,Carson,60623
5053,86389,86395,Bristol,19843,97 Burning Landing,6.0,4.0,Late delivery,1.0,TRANSFER,Zia,Conley,6010
5054,86390,86396,Moline,17223,1991 Crystal Gate Boulevard,6.0,4.0,Late delivery,1.0,TRANSFER,Abra,Clarke,61265
5055,86391,86397,El Centro,17165,9174 Umber Zephyr Run,3.0,4.0,Advance shipping,0.0,TRANSFER,Rama,Burt,92243
5056,86392,86398,Richmond,18622,5546 Rocky Cloud Beach,5.0,4.0,Late delivery,1.0,TRANSFER,Yolanda,Colon,40475
5057,86393,86399,Glendale,19785,636 Middle Mountain Farms,3.0,4.0,Advance shipping,0.0,TRANSFER,Jayme,Church,85301
5058,86394,86400,Bronx,20018,6791 Misty Pike,6.0,4.0,Late delivery,1.0,TRANSFER,Octavia,Beasley,10466
5059,86395,86401,Annapolis,17756,2236 Sunny Front,4.0,4.0,Shipping on time,0.0,TRANSFER,Cherokee,Baldwin,21401
5060,86396,86402,Lawrence,18973,2387 Harvest Subdivision,6.0,4.0,Late delivery,1.0,TRANSFER,Donna,Grant,1841
5061,86397,86403,Strongsville,20232,6544 Hazy Blossom Expressway,5.0,4.0,Late delivery,1.0,TRANSFER,Zenaida,Guthrie,44136
5062,86398,86404,Michigan City,15254,6174 Honey Lookout,2.0,4.0,Advance shipping,0.0,TRANSFER,Xena,Lindsay,46360
5063,86399,86405,Lancaster,17033,3399 Little Dale,6.0,4.0,Late delivery,1.0,TRANSFER,Maxine,Massey,17603
5064,86400,86406,West Jordan,17051,4448 Bright Pike,4.0,4.0,Shipping on time,0.0,TRANSFER,Cleo,Bishop,84084
5065,86401,86407,Chicago,19814,8352 Pleasant Rise Valley,2.0,4.0,Advance shipping,0.0,TRANSFER,Hedwig,Huffman,60621
5066,86402,86408,Costa Mesa,17859,7119 Umber View Mountain,2.0,4.0,Advance shipping,0.0,TRANSFER,Jaden,Franks,92626
5067,86403,86409,Bakersfield,16316,7628 Silent Bluff Street,4.0,4.0,Shipping on time,0.0,TRANSFER,Wynter,Wooten,93307
5068,86404,86410,Washington,18242,2083 Sleepy Berry Landing,5.0,4.0,Late delivery,1.0,TRANSFER,Mechelle,Silva,20020
5069,86405,86411,Saint Charles,18112,7613 Amber Willow Manor,5.0,4.0,Late delivery,1.0,TRANSFER,Grace,Grant,63301
5070,86406,86412,Columbus,18111,1763 Dusty Trace,4.0,4.0,Shipping on time,0.0,TRANSFER,Shellie,Marsh,43230
5071,86407,86413,Orange Park,18072,8830 Lost View Circle,5.0,4.0,Late delivery,1.0,TRANSFER,Carolyn,Webster,32073
5072,86408,86414,Chicago,18071,7897 Foggy Estates,4.0,4.0,Shipping on time,0.0,TRANSFER,Renee,Francis,60651
5073,86409,86415,Lakewood,19051,9699 Cotton Autoroute,4.0,4.0,Shipping on time,0.0,TRANSFER,Justina,Austin,44107
5074,86410,86416,York,16386,1056 Cotton Run,4.0,4.0,Shipping on time,0.0,TRANSFER,May,Stevens,17402
5075,86411,86417,Hialeah,15806,5723 Cinder Loop,4.0,4.0,Shipping on time,0.0,TRANSFER,Jorden,Edwards,33016
5076,86412,86418,Hamilton,15679,2737 Noble Edge,2.0,4.0,Advance shipping,0.0,TRANSFER,Azalia,Randolph,45011
5077,86413,86419,Brooklyn,15714,5368 Green Front,2.0,4.0,Advance shipping,0.0,TRANSFER,Olga,Erickson,11203
5078,86414,86420,Garden Grove,18822,660 Wishing Path,5.0,4.0,Late delivery,1.0,TRANSFER,Noel,Combs,92843
5079,86415,86421,Levittown,18821,7596 Silent Mews,4.0,4.0,Shipping on time,0.0,TRANSFER,Karly,Gardner,11756
5080,86416,86422,Columbus,18784,9853 Foggy Anchor Extension,2.0,4.0,Advance shipping,0.0,TRANSFER,Aileen,Solomon,31907
5081,86417,86423,Fresno,18783,8470 Amber Street,6.0,4.0,Late delivery,1.0,TRANSFER,Cameron,Bradshaw,93722
5082,86418,86424,Elmhurst,15762,1269 Tawny Key,5.0,4.0,Late delivery,1.0,TRANSFER,Maya,Owens,60126
5083,86419,86425,Los Angeles,15707,8711 Dusty Deer Valley,5.0,4.0,Late delivery,1.0,TRANSFER,Chastity,Baker,90043
5084,86420,86426,Chicago,15702,8217 Fallen Panda Walk,5.0,4.0,Late delivery,1.0,TRANSFER,Lareina,Cooper,60649
5085,86431,86437,Milpitas,17648,4166 Iron Pioneer Byway,6.0,4.0,Late delivery,1.0,TRANSFER,Tasha,Massey,95035
5086,86436,86442,Indio,20497,1828 Iron Goose Mount,5.0,4.0,Late delivery,1.0,TRANSFER,Winter,Logan,92201
5087,86437,86443,Houston,18460,5161 Crystal Quail Jetty,3.0,4.0,Advance shipping,0.0,TRANSFER,Nomlanga,Mccarty,77015
5088,86439,86445,Tucson,17975,6030 Emerald Key,3.0,4.0,Advance shipping,0.0,TRANSFER,Indigo,Flowers,85713
5089,86443,86449,Santa Clara,18495,214 Harvest Pony Mews,3.0,4.0,Advance shipping,0.0,TRANSFER,Amena,May,95051
5090,86446,86452,Beloit,17938,2734 Hazy Butterfly Circle,6.0,4.0,Late delivery,1.0,TRANSFER,Rachel,Jenkins,53511
5091,86449,86455,Pico Rivera,20674,1658 Rustic Elk Lane,2.0,4.0,Advance shipping,0.0,TRANSFER,Willow,Craig,90660
5092,86451,86457,El Centro,20403,5407 Rustic Forest Pines,6.0,4.0,Late delivery,1.0,TRANSFER,Mara,Valencia,92243
5093,86460,86466,Philadelphia,17516,437 Heather Quail Concession,4.0,4.0,Shipping on time,0.0,TRANSFER,Alexa,Zamora,19148
5094,86463,86469,Ballwin,20688,2395 Thunder Farms,6.0,4.0,Late delivery,1.0,TRANSFER,Haviva,Austin,63021
5095,86464,86470,Brooklyn,17986,4466 Little Grove,4.0,4.0,Shipping on time,0.0,TRANSFER,Ila,Little,11235
5096,86466,86472,Las Vegas,15993,6728 Wishing Parkway,6.0,4.0,Late delivery,1.0,TRANSFER,Basia,Haley,89103
5097,86481,86487,Laredo,20558,4617 Sunny Range,6.0,4.0,Late delivery,1.0,TRANSFER,Blossom,Lee,78040
5098,86482,86488,Los Angeles,15990,661 Lost Ridge,3.0,4.0,Advance shipping,0.0,TRANSFER,Mallory,Cardenas,90001
5099,86494,86500,El Paso,18880,4187 Quiet Butterfly Grove,3.0,4.0,Advance shipping,0.0,TRANSFER,Lareina,Daniels,79927
5100,86497,86503,San Jose,18320,5582 Hazy Prairie Knoll,3.0,4.0,Advance shipping,0.0,TRANSFER,Shaeleigh,Mosley,95148
5101,86498,86504,Ann Arbor,20555,9775 Jagged Wagon Drive,3.0,4.0,Advance shipping,0.0,TRANSFER,Xantha,Dalton,48103
5102,86500,86506,Chicago,20447,1531 Jagged Dale Heath,5.0,4.0,Late delivery,1.0,TRANSFER,Germane,Kramer,60660
5103,86501,86507,Las Vegas,17508,8460 Green Cloud Run,6.0,4.0,Late delivery,1.0,TRANSFER,Jillian,Small,89103
5104,86512,86518,Newark,15428,9042 Little Barn Mountain,6.0,4.0,Late delivery,1.0,TRANSFER,Sylvia,Nunez,43055
5105,86514,86520,Ann Arbor,15661,3282 Silent Autoroute,4.0,4.0,Shipping on time,0.0,TRANSFER,Piper,Jennings,48103
5106,86515,86521,West Jordan,15676,1524 Amber Lagoon Subdivision,4.0,4.0,Shipping on time,0.0,TRANSFER,Jolie,Frank,84084
5107,86517,86523,Los Angeles,15329,1866 Velvet Forest Field,2.0,4.0,Advance shipping,0.0,TRANSFER,Amelia,Nash,90001
5108,86518,86524,Miami,18671,6045 Green Valley,4.0,4.0,Shipping on time,0.0,TRANSFER,Alexis,Wilcox,33162
5109,86520,86526,Saint Paul,15400,9911 Cinder End,3.0,4.0,Advance shipping,0.0,TRANSFER,Regina,Herring,55124
5110,86521,86527,Irvington,15613,8790 Broad Avenue,6.0,4.0,Late delivery,1.0,TRANSFER,Maryam,Mcneil,7111
5111,86522,86528,Cleveland,15595,5485 Sleepy Hollow,3.0,4.0,Advance shipping,0.0,TRANSFER,Josephine,Maxwell,44118
5112,86569,86575,Pompano Beach,17226,9607 Merry Grove,4.0,4.0,Shipping on time,0.0,TRANSFER,Cecilia,Landry,33068
5113,86570,86576,Ballwin,19018,4089 Tawny Prairie Thicket,6.0,4.0,Late delivery,1.0,TRANSFER,Kai,Goodwin,63021
5114,86571,86577,Union City,17063,2056 Misty Grove Rise,6.0,4.0,Late delivery,1.0,TRANSFER,Aileen,Bradford,7087
5115,86572,86578,South Ozone Park,18942,5616 Little Lagoon Street,5.0,4.0,Late delivery,1.0,TRANSFER,Leilani,Mckenzie,11420
5116,86573,86579,Potomac,19965,6121 Silent Street,3.0,4.0,Advance shipping,0.0,TRANSFER,Larisa,Huff,20854
5117,86574,86580,Brighton,15276,7885 Misty Knoll,4.0,4.0,Shipping on time,0.0,TRANSFER,Cheryl,Mendoza,2135
5118,86575,86581,Cupertino,16178,3663 Umber Cloud Arbor,6.0,4.0,Late delivery,1.0,TRANSFER,Iola,Williams,95014
5119,86576,86582,Stone Mountain,17755,8548 Heather Gate,3.0,4.0,Advance shipping,0.0,TRANSFER,Cally,Leonard,30083
5120,86577,86583,Fullerton,19854,3582 Quiet Cider Lane,2.0,4.0,Advance shipping,0.0,TRANSFER,Karina,Navarro,92833
5121,86578,86584,San Diego,20051,6610 Foggy Nectar Front,4.0,4.0,Shipping on time,0.0,TRANSFER,Cleo,Merrill,92114
5122,86579,86585,Chicago,15256,3144 Easy Cider Cove,4.0,4.0,Shipping on time,0.0,TRANSFER,Janna,Walter,60617
5123,86580,86586,Los Angeles,18972,454 Old Glade,5.0,4.0,Late delivery,1.0,TRANSFER,Leila,Schneider,90003
5124,86581,86587,El Paso,16265,3262 High Trail,3.0,4.0,Advance shipping,0.0,TRANSFER,Rebeca,Weber,79924
5125,86582,86588,Columbus,16190,9853 Foggy Anchor Extension,3.0,4.0,Advance shipping,0.0,TRANSFER,Brenna,Haley,31907
5126,86583,86589,Aurora,17875,3497 Quiet Bear Towers,3.0,4.0,Advance shipping,0.0,TRANSFER,Shay,Welch,80012
5127,86584,86590,Las Vegas,18108,2839 Red Robin Lookout,6.0,4.0,Shipping canceled,0.0,TRANSFER,Miriam,Wilson,89119
5128,86585,86591,Saint Paul,16403,3405 Golden Bear Swale,6.0,4.0,Shipping canceled,0.0,TRANSFER,Quemby,Wilkerson,55104
5129,86586,86592,Bridgeton,16506,5351 Old Pine Village,4.0,4.0,Shipping canceled,0.0,TRANSFER,Myra,Farley,8302
5130,86587,86593,Long Beach,17632,2488 Dusty By-pass,5.0,4.0,Shipping canceled,0.0,TRANSFER,Francesca,Bradley,90806
5131,86600,86606,Saint Paul,20737,2351 Hidden Pike,5.0,4.0,Shipping canceled,0.0,TRANSFER,Germaine,Cherry,55112
5132,86604,86610,Lutz,16060,9044 Round Private,3.0,4.0,Shipping canceled,0.0,TRANSFER,Dana,Flores,33549
5133,86610,86616,Miami,19786,3729 Cinder Grove Concession,4.0,4.0,Shipping canceled,0.0,TRANSFER,Naomi,Wynn,33157
5134,86611,86617,Miami,17758,2459 Velvet Brook Woods,6.0,4.0,Shipping canceled,0.0,TRANSFER,Nell,Valentine,33175
5135,87199,87205,Caguas,1421,3927 Rustic Mews,2.0,2.0,Shipping on time,0.0,PAYMENT,Karen,Farmer,725
5136,87438,87444,Palo Alto,2054,9922 Broad Valley,6.0,4.0,Late delivery,1.0,PAYMENT,Olivia,Davis,94303
5137,87500,87506,Brooklyn,12577,1526 Broad Mountain Plaza,5.0,4.0,Late delivery,1.0,PAYMENT,Meredith,Hobbs,11203
5138,87501,87507,Fullerton,12738,3582 Quiet Cider Lane,6.0,4.0,Late delivery,1.0,PAYMENT,Libby,Riddle,92833
5139,87502,87508,Cincinnati,12558,7573 Cozy Goose Road,6.0,4.0,Late delivery,1.0,PAYMENT,Freya,Mckay,45238
5140,87503,87509,San Diego,12575,9468 Red Corner ,3.0,4.0,Advance shipping,0.0,PAYMENT,Haviva,Fields,92104
5141,87504,87510,San Antonio,12448,5594 Jagged Embers By-pass,6.0,4.0,Late delivery,1.0,PAYMENT,Briar,Campos,78227
5142,87505,87511,Sunnyvale,12495,2306 Green Lane ,3.0,4.0,Advance shipping,0.0,PAYMENT,Nomlanga,Bentley,94086
5143,87506,87512,Lindenhurst,12620,3594 Thunder Zephyr Bank,3.0,4.0,Advance shipping,0.0,PAYMENT,Mikayla,Burt,11757
5144,87507,87513,Los Angeles,12512,7605 Tawny Horse Falls,5.0,4.0,Late delivery,1.0,PAYMENT,Lael,Stanley,90016
5145,87508,87514,Middletown,12548,9814 Blue Anchor Dell,6.0,4.0,Late delivery,1.0,PAYMENT,Stella,Hahn,45044
5146,87509,87515,Jacksonville,12637,1822 Rustic Lane ,5.0,4.0,Late delivery,1.0,PAYMENT,Alea,Bray,32244
5147,87510,87516,San Antonio,14925,7121 Red Pines,3.0,4.0,Advance shipping,0.0,PAYMENT,Shea,Buck,78240
5148,87511,87517,Lawrenceville,15050,8830 Lost View Circle,3.0,4.0,Advance shipping,0.0,PAYMENT,Eden,Mcdowell,30044
5149,87512,87518,Orlando,14995,381 Dusty Street,3.0,4.0,Advance shipping,0.0,PAYMENT,Faith,Daniel,32825
5150,87513,87519,Fort Washington,12881,3422 Hazy Timber Pointe,4.0,4.0,Shipping on time,0.0,PAYMENT,Kitra,Rosa,20744
5151,87514,87520,Pomona,15011,4979 Honey Plaza,4.0,4.0,Shipping on time,0.0,PAYMENT,Petra,Spence,91767
5152,87515,87521,Long Beach,14938,7581 Cinder Link,6.0,4.0,Late delivery,1.0,PAYMENT,Rachel,Cherry,90813
5153,87516,87522,Pomona,15134,4101 Crystal Range,2.0,4.0,Advance shipping,0.0,PAYMENT,Shelby,Bond,91766
5154,87517,87523,Mount Pleasant,15007,7591 Colonial Edge,5.0,4.0,Late delivery,1.0,PAYMENT,Audra,Lawrence,48858
5155,87518,87524,Elmhurst,12909,5918 Golden Beacon Freeway,2.0,4.0,Advance shipping,0.0,PAYMENT,Cherokee,Emerson,60126
5156,87519,87525,Hamilton,14984,9414 Fallen Hickory Wood,2.0,4.0,Advance shipping,0.0,PAYMENT,Chelsea,Rasmussen,45013
5157,87520,87526,La Crosse,15127,9905 Green Elk Court,5.0,4.0,Late delivery,1.0,PAYMENT,Lacy,Stafford,54601
5158,87521,87527,San Francisco,12924,5803 Silver Plaza ,2.0,4.0,Advance shipping,0.0,PAYMENT,Fallon,Swanson,94110
5159,87630,87636,San Antonio,9629,5768 Emerald Blossom Parkway,6.0,4.0,Late delivery,1.0,PAYMENT,Mark,Smith,78201
5160,88295,88301,Eugene,19230,6548 Lazy Cove,3.0,4.0,Advance shipping,0.0,PAYMENT,Margaret,Armstrong,97405
5161,88296,88302,Moreno Valley,15733,2197 Hidden Panda Mountain,6.0,4.0,Late delivery,1.0,PAYMENT,Madonna,Bishop,92553
5162,88298,88304,San Diego,15984,9946 Merry Boulevard,2.0,4.0,Advance shipping,0.0,PAYMENT,Madonna,Cooke,92104
5163,88300,88306,Lockport,18471,8400 Clear Wagon Row,4.0,4.0,Shipping on time,0.0,PAYMENT,Melinda,Williams,14094
5164,88308,88314,Oxnard,15496,3453 Thunder Robin Pines,4.0,4.0,Shipping on time,0.0,PAYMENT,Morgan,James,93030
5165,88309,88315,New Orleans,15566,9717 Fallen Ramp,4.0,4.0,Shipping on time,0.0,PAYMENT,Venus,Wynn,70122
5166,88312,88318,Philadelphia,8232,5561 Quiet Loop,6.0,4.0,Late delivery,1.0,PAYMENT,Lisa,Avery,19145
5167,88318,88324,San Marcos,17622,1538 Green Elk Bank,5.0,4.0,Late delivery,1.0,PAYMENT,Idola,Parrish,78666
5168,88319,88325,Phoenix,17567,4492 Lazy Grounds,5.0,4.0,Late delivery,1.0,PAYMENT,Jordan,Mccormick,85033
5169,88320,88326,Carrollton,17562,4645 Fallen Timber By-pass,5.0,4.0,Late delivery,1.0,PAYMENT,Eve,Dyer,75006
5170,88321,88327,Las Vegas,19951,6538 Quaking Subdivision,4.0,4.0,Shipping on time,0.0,PAYMENT,Sheila,Allen,89103
5171,88322,88328,Hyattsville,20036,19 Gentle Shadow Mall,4.0,4.0,Shipping on time,0.0,PAYMENT,Quintessa,Robinson,20783
5172,88323,88329,Bakersfield,16267,1483 Noble Robin Avenue,5.0,4.0,Late delivery,1.0,PAYMENT,Irma,Mcpherson,93307
5173,88324,88330,Bountiful,17087,5346 Blue Anchor Dale,5.0,4.0,Late delivery,1.0,PAYMENT,Stephanie,Bowen,84010
5174,88325,88331,Sugar Land,20101,2647 Middle Court,4.0,4.0,Shipping on time,0.0,PAYMENT,Nayda,Tate,77478
5175,88326,88332,Kent,18083,4459 Amber Centre,6.0,4.0,Late delivery,1.0,PAYMENT,Veronica,Branch,98031
5176,88327,88333,Freeport,18154,3482 Indian Pony Towers,2.0,4.0,Advance shipping,0.0,PAYMENT,Mari,Herman,11520
5177,88328,88334,Gilroy,18225,2724 Harvest Point,3.0,4.0,Advance shipping,0.0,PAYMENT,Mira,Ferguson,95020
5178,88329,88335,Massapequa,18171,3470 Clear Estates,4.0,4.0,Shipping on time,0.0,PAYMENT,Lilah,Michael,11758
5179,88330,88336,Westland,18223,6595 Shady Concession,6.0,4.0,Late delivery,1.0,PAYMENT,Pascale,Lindsay,48185
5180,88331,88337,New York,18169,89 Velvet Woods,2.0,4.0,Advance shipping,0.0,PAYMENT,Alexis,Morse,10016
5181,88332,88338,Spring Valley,18133,1213 Cotton Pike,6.0,4.0,Late delivery,1.0,PAYMENT,Lilah,Lucas,10977
5182,88333,88339,Winnetka,18059,3586 Clear Key,2.0,4.0,Advance shipping,0.0,PAYMENT,Mariam,Cobb,91306
5183,88334,88340,Colorado Springs,18202,3339 Noble Dale,5.0,4.0,Late delivery,1.0,PAYMENT,Tatyana,Stone,80918
5184,88335,88341,Memphis,18256,5328 Lazy Landing,4.0,4.0,Shipping on time,0.0,PAYMENT,Janna,Blackwell,38118
5185,88336,88342,Ann Arbor,18255,3282 Silent Autoroute,3.0,4.0,Advance shipping,0.0,PAYMENT,Rachel,Mendoza,48103
5186,88337,88343,Lynn,18126,3050 Cinder End,4.0,4.0,Shipping on time,0.0,PAYMENT,Carol,Beach,1902
5187,88338,88344,Rego Park,18233,4916 Honey Highlands,6.0,4.0,Late delivery,1.0,PAYMENT,Amela,Dorsey,11374
5188,88339,88345,Woonsocket,18194,6332 Round Range,2.0,4.0,Advance shipping,0.0,PAYMENT,Amela,Randolph,2895
5189,88340,88346,Saint Louis,18193,7291 Thunder Hills Knoll,6.0,4.0,Late delivery,1.0,PAYMENT,Petra,Maddox,63116
5190,88341,88347,Roswell,16448,1795 Fallen Corners,6.0,4.0,Late delivery,1.0,PAYMENT,Hadley,Pate,30075
5191,88342,88348,Brooklyn,16588,4644 Honey Pond Quay,6.0,4.0,Late delivery,1.0,PAYMENT,Fatima,Stanley,11234
5192,88343,88349,Dallas,19246,3033 Old Pioneer Loop,4.0,4.0,Shipping on time,0.0,PAYMENT,Rosalyn,Hartman,75287
5193,88344,88350,Jonesboro,16407,3549 Middle Gate Towers,5.0,4.0,Late delivery,1.0,PAYMENT,Farrah,Horn,72401
5194,88345,88351,Reno,19173,9144 Pleasant Pointe,6.0,4.0,Late delivery,1.0,PAYMENT,Rina,Burks,89502
5195,88346,88352,Chicago,16551,4566 Burning Deer Meadow,4.0,4.0,Shipping on time,0.0,PAYMENT,Diana,Reyes,60644
